category,room_count,bathroom_count,size,type,price,city,region,log_price
Maisons et Villas,4.0,2.0,260.0,À Vendre,240000.0,Sousse,Sousse Riadh,5.380211241711606
Maisons et Villas,4.0,1.0,650.0,À Vendre,420000.0,Sousse,Akouda,5.623249290397901
Appartements,2.0,1.0,125.0,À Vendre,300000.0,Sousse,Sahloul,5.477121254719663
Appartements,3.0,2.0,240.0,À Vendre,350000.0,Sousse,Sousse Jawhara,5.544068044350276
Appartements,3.0,1.0,136.0,À Vendre,250000.0,Sousse,Akouda,5.3979400086720375
Appartements,2.0,1.0,50.0,À Louer,300.0,Sousse,Hammam Sousse,2.4771212547196626
Maisons et Villas,5.0,1.0,300.0,À Vendre,25000000.0,Sousse,Sousse,7.3979400086720375
Maisons et Villas,2.0,1.0,247.0,À Vendre,160000.0,Sousse,Sousse,5.204119982655925
Appartements,2.0,2.0,230.0,À Vendre,300000.0,Sousse,Hergla,5.477121254719663
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,3000000.0,Sousse,Sousse Sidi Abdelhamid,6.477121254719663
Appartements,2.0,2.0,100.0,À Louer,1200.0,Sousse,Kantaoui,3.0791812460476247
"Magasins, Commerces et Locaux industriels",1.0,2.0,300.0,À Louer,1000.0,Sousse,Akouda,3.0
Maisons et Villas,3.0,3.0,410.0,À Louer,3500.0,Sousse,Akouda,3.5440680443502757
Appartements,2.0,2.0,150.0,À Louer,1500.0,Sousse,Sousse Jawhara,3.1760912590556813
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,500000.0,Sousse,Sahloul,5.698970004336019
Appartements,2.0,1.0,130.0,À Louer,850.0,Sousse,Sousse Jawhara,2.929418925714293
Appartements,2.0,1.0,81.0,À Vendre,85000.0,Sousse,Sousse Riadh,4.929418925714293
Appartements,3.0,1.0,200.0,À Louer,1100.0,Sousse,Sahloul,3.041392685158225
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,70000.0,Sousse,Kalaâ Sghira,4.845098040014257
Maisons et Villas,6.0,2.0,263.0,À Vendre,230000.0,Sousse,Hergla,5.361727836017593
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,160000.0,Sousse,Akouda,5.204119982655925
Appartements,2.0,1.0,105.0,À Vendre,200000.0,Sousse,Hergla,5.301029995663981
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,520000.0,Sousse,Sahloul,5.7160033436347994
Maisons et Villas,3.0,3.0,200.0,À Louer,1700.0,Sousse,Kantaoui,3.230448921378274
Appartements,2.0,1.0,100.0,À Louer,650.0,Sousse,Kantaoui,2.8129133566428557
Appartements,2.0,1.0,115.0,À Louer,700.0,Sousse,Sahloul,2.845098040014257
Appartements,3.0,1.0,90.0,À Vendre,80000.0,Sousse,Sahloul,4.903089986991944
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,140000.0,Sousse,Sousse Jawhara,5.146128035678238
Appartements,2.0,1.0,140.0,À Louer,600.0,Sousse,Hammam Sousse,2.7781512503836434
Appartements,2.0,1.0,108.0,À Vendre,170000.0,Sousse,Sousse Jawhara,5.230448921378274
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,305000.0,Sousse,Sousse Jawhara,5.484299839346786
Appartements,3.0,2.0,141.0,À Vendre,276000.0,Sousse,Sousse Jawhara,5.440909082065217
Appartements,2.0,1.0,117.0,À Vendre,175000.0,Sousse,Sahloul,5.243038048686294
Appartements,4.0,2.0,240.0,À Vendre,330000.0,Sousse,Sousse Jawhara,5.518513939877887
Appartements,2.0,1.0,170.0,À Louer,500.0,Sousse,Sousse Jawhara,2.6989700043360187
Maisons et Villas,4.0,3.0,530.0,À Vendre,620000.0,Sousse,Sousse Jawhara,5.7923916894982534
Appartements,3.0,1.0,98.0,À Vendre,175000.0,Sousse,Akouda,5.243038048686294
Appartements,2.0,1.0,110.0,À Louer,600.0,Sousse,Hammam Sousse,2.7781512503836434
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,101340.0,Sousse,Kalaâ Kebira,5.005780899954653
Appartements,3.0,2.0,130.0,À Vendre,180000.0,Sousse,Sahloul,5.2552725051033065
Appartements,2.0,2.0,100.0,À Louer,850.0,Sousse,Hammam Sousse,2.929418925714293
Maisons et Villas,2.0,1.0,120.0,À Louer,600.0,Sousse,Sousse,2.7781512503836434
Appartements,1.0,1.0,50.0,À Louer,350.0,Sousse,Autres villes,2.5440680443502757
Appartements,2.0,1.0,67.0,À Vendre,155000.0,Sousse,Sousse,5.190331698170292
"Magasins, Commerces et Locaux industriels",1.0,1.0,22.0,À Louer,400.0,Sousse,Sousse Médina,2.6020599913279625
Bureaux et Plateaux,1.0,1.0,150.0,À Louer,900.0,Sousse,Sousse,2.9542425094393248
Appartements,2.0,1.0,80.0,À Vendre,120000.0,Sousse,Sousse Sidi Abdelhamid,5.079181246047625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,450000.0,Sousse,Hammam Sousse,5.653212513775344
Appartements,2.0,1.0,110.0,À Vendre,160000.0,Sousse,Hammam Sousse,5.204119982655925
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,350000.0,Sousse,Akouda,5.544068044350276
Locations de vacances,1.0,1.0,35.0,À Louer,40.0,Sousse,Sousse,1.6020599913279623
Appartements,1.0,1.0,50.0,À Louer,240.0,Sousse,Autres villes,2.380211241711606
Appartements,2.0,1.0,100.0,À Louer,900.0,Sousse,Sousse,2.9542425094393248
Appartements,2.0,1.0,110.0,À Louer,670.0,Sousse,Sahloul,2.8260748027008264
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,200000.0,Sousse,Autres villes,5.301029995663981
Appartements,3.0,1.0,240.0,À Louer,1000.0,Sousse,Sahloul,3.0
Maisons et Villas,3.0,2.0,362.0,À Vendre,540000.0,Sousse,Hammam Sousse,5.732393759822968
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,120000.0,Sousse,Sidi Bou Ali,5.079181246047625
Appartements,2.0,2.0,100.0,À Louer,1200.0,Sousse,Kantaoui,3.0791812460476247
"Magasins, Commerces et Locaux industriels",1.0,1.0,90.0,À Vendre,90000.0,Sousse,Sousse Riadh,4.954242509439325
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,32400.0,Sousse,Autres villes,4.510545010206612
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,350000.0,Sousse,Akouda,5.544068044350276
Appartements,2.0,1.0,80.0,À Louer,600.0,Sousse,Hammam Sousse,2.7781512503836434
Maisons et Villas,3.0,2.0,250.0,À Louer,1800.0,Sousse,Kantaoui,3.255272505103306
Appartements,3.0,2.0,150.0,À Louer,700.0,Sousse,Hammam Sousse,2.845098040014257
Appartements,1.0,1.0,83.0,À Louer,550.0,Sousse,Sahloul,2.7403626894942437
Maisons et Villas,4.0,2.0,165.0,À Vendre,340000.0,Sousse,Akouda,5.531478917042255
Appartements,2.0,1.0,90.0,À Louer,450.0,Sousse,Autres villes,2.6532125137753435
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,160000.0,Sousse,Zaouit-Ksibat Thrayett,5.204119982655925
Appartements,2.0,1.0,100.0,À Vendre,55000.0,Sousse,Kalaâ Sghira,4.740362689494244
Maisons et Villas,3.0,2.0,150.0,À Vendre,150000.0,Sousse,Kalaâ Kebira,5.176091259055681
Appartements,2.0,1.0,80.0,À Louer,800.0,Sousse,Autres villes,2.9030899869919438
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Sousse,Akouda,5.176091259055681
Appartements,2.0,1.0,100.0,À Louer,550.0,Sousse,Sousse,2.7403626894942437
Appartements,4.0,1.0,130.0,À Vendre,220000.0,Sousse,Autres villes,5.342422680822207
Appartements,2.0,2.0,144.0,À Vendre,230000.0,Sousse,Hergla,5.361727836017593
Appartements,1.0,1.0,131.0,À Vendre,137000.0,Sousse,Sousse Jawhara,5.136720567156407
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,350000.0,Sousse,Sahloul,5.544068044350276
Maisons et Villas,3.0,1.0,400.0,À Vendre,580000.0,Sousse,Sahloul,5.763427993562937
Appartements,2.0,2.0,140.0,À Vendre,280000.0,Sousse,Sousse Médina,5.447158031342219
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Sousse,M'saken,5.176091259055681
Appartements,2.0,1.0,90.0,À Louer,800.0,Sousse,Sahloul,2.9030899869919438
Appartements,2.0,1.0,103.0,À Vendre,201000.0,Sousse,Sousse Riadh,5.303196057420489
Appartements,3.0,2.0,113.0,À Vendre,240000.0,Sousse,Autres villes,5.380211241711606
Appartements,2.0,1.0,100.0,À Louer,1000.0,Sousse,Hammam Sousse,3.0
Appartements,2.0,1.0,100.0,À Vendre,240000.0,Sousse,Sahloul,5.380211241711606
Appartements,1.0,1.0,100.0,À Louer,350.0,Sousse,Akouda,2.5440680443502757
Appartements,1.0,1.0,50.0,À Louer,300.0,Sousse,Sousse Jawhara,2.4771212547196626
Appartements,3.0,1.0,130.0,À Louer,850.0,Sousse,Sahloul,2.929418925714293
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,282500.0,Sousse,Akouda,5.451018452155457
Appartements,2.0,1.0,102.0,À Vendre,170000.0,Sousse,Hammam Sousse,5.230448921378274
Appartements,2.0,1.0,100.0,À Louer,1400.0,Sousse,Sousse Jawhara,3.146128035678238
Appartements,3.0,1.0,145.0,À Louer,700.0,Sousse,Sousse Jawhara,2.845098040014257
Appartements,2.0,2.0,120.0,À Louer,1300.0,Sousse,Kantaoui,3.113943352306837
Appartements,2.0,1.0,95.0,À Louer,600.0,Sousse,Sousse,2.7781512503836434
Appartements,2.0,1.0,95.0,À Louer,480.0,Sousse,Sousse Riadh,2.681241237375587
Appartements,1.0,1.0,50.0,À Louer,1500.0,Sousse,Akouda,3.1760912590556813
Appartements,2.0,1.0,116.0,À Vendre,250000.0,Sousse,Sahloul,5.3979400086720375
Appartements,3.0,1.0,115.0,À Louer,800.0,Sousse,Hammam Sousse,2.9030899869919438
Maisons et Villas,5.0,3.0,400.0,À Louer,1500.0,Sousse,Akouda,3.1760912590556813
Maisons et Villas,3.0,1.0,557.0,À Vendre,710000.0,Sousse,Sousse,5.8512583487190755
Bureaux et Plateaux,3.0,1.0,120.0,À Louer,150.0,Sousse,Sahloul,2.1760912590556813
"Magasins, Commerces et Locaux industriels",1.0,1.0,500.0,À Louer,1500.0,Sousse,Sousse Sidi Abdelhamid,3.1760912590556813
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,110000.0,Sousse,Sousse Riadh,5.041392685158225
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,500000.0,Sousse,Sousse Jawhara,5.698970004336019
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,546000.0,Sousse,Sousse Jawhara,5.737192642704737
Appartements,3.0,2.0,150.0,À Louer,1100.0,Sousse,Hammam Sousse,3.041392685158225
Maisons et Villas,4.0,1.0,207.0,À Vendre,420000.0,Sousse,Hergla,5.623249290397901
Appartements,1.0,1.0,110.0,À Vendre,330000.0,Sousse,Kantaoui,5.518513939877887
Appartements,2.0,2.0,136.0,À Vendre,272000.0,Sousse,Sahloul,5.434568904034199
Appartements,2.0,1.0,80.0,À Louer,550.0,Sousse,Sahloul,2.7403626894942437
Appartements,2.0,1.0,100.0,À Vendre,230000.0,Sousse,Akouda,5.361727836017593
Appartements,2.0,1.0,107.0,À Vendre,239000.0,Sousse,Sahloul,5.378397900948138
Appartements,1.0,1.0,60.0,À Louer,550.0,Sousse,Kantaoui,2.7403626894942437
Appartements,2.0,1.0,150.0,À Louer,750.0,Sousse,Hammam Sousse,2.8750612633917
Appartements,2.0,2.0,140.0,À Louer,900.0,Sousse,Hammam Sousse,2.9542425094393248
Appartements,3.0,2.0,120.0,À Louer,850.0,Sousse,Autres villes,2.929418925714293
Appartements,3.0,2.0,130.0,À Louer,1000.0,Sousse,Sahloul,3.0
Appartements,2.0,1.0,75.0,À Louer,1000.0,Sousse,Kantaoui,3.0
Maisons et Villas,3.0,2.0,210.0,À Vendre,350000.0,Sousse,Hammam Sousse,5.544068044350276
Appartements,1.0,1.0,25.0,À Louer,250.0,Sousse,Autres villes,2.3979400086720375
Maisons et Villas,3.0,1.0,211.0,À Vendre,260000.0,Sousse,Sousse,5.414973347970818
Appartements,2.0,1.0,133.0,À Vendre,247000.0,Sousse,Autres villes,5.392696953259666
Appartements,2.0,1.0,100.0,À Louer,750.0,Sousse,Autres villes,2.8750612633917
Appartements,2.0,1.0,85.0,À Vendre,70000.0,Sousse,Sousse Riadh,4.845098040014257
Appartements,3.0,3.0,148.0,À Vendre,340000.0,Sousse,Sousse Jawhara,5.531478917042255
Appartements,1.0,1.0,60.0,À Louer,700.0,Sousse,Hergla,2.845098040014257
Appartements,1.0,1.0,40.0,À Louer,400.0,Sousse,Sousse,2.6020599913279625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,350000.0,Sousse,Akouda,5.544068044350276
Appartements,2.0,1.0,111.0,À Vendre,388500.0,Sousse,Sousse,5.589391023136933
Appartements,2.0,1.0,100.0,À Louer,850.0,Sousse,Sousse Jawhara,2.929418925714293
Bureaux et Plateaux,3.0,1.0,145.0,À Louer,1300.0,Sousse,Sousse,3.113943352306837
Appartements,2.0,1.0,230.0,À Louer,1800.0,Sousse,Sousse Jawhara,3.255272505103306
Appartements,2.0,1.0,101.0,À Vendre,220000.0,Sousse,Akouda,5.342422680822207
Maisons et Villas,2.0,1.0,200.0,À Louer,1800.0,Sousse,Hammam Sousse,3.255272505103306
Maisons et Villas,4.0,2.0,341.0,À Vendre,520000.0,Sousse,Sousse Jawhara,5.7160033436347994
Appartements,2.0,1.0,75.0,À Vendre,105000.0,Sousse,Sousse Riadh,5.021189299069938
Maisons et Villas,4.0,1.0,200.0,À Louer,1000.0,Sousse,Sousse Jawhara,3.0
Appartements,2.0,1.0,104.0,À Vendre,212000.0,Sousse,Sousse Riadh,5.326335860928752
Appartements,2.0,1.0,133.0,À Vendre,247000.0,Sousse,Sahloul,5.392696953259666
Maisons et Villas,2.0,1.0,150.0,À Vendre,200000.0,Sousse,Sahloul,5.301029995663981
Locations de vacances,1.0,1.0,77.0,À Louer,60.0,Sousse,Kantaoui,1.7781512503836436
Maisons et Villas,4.0,1.0,1700.0,À Vendre,4500000.0,Sousse,Sousse,6.653212513775344
Appartements,3.0,1.0,137.0,À Vendre,260000.0,Sousse,Sahloul,5.414973347970818
"Magasins, Commerces et Locaux industriels",8.0,3.0,1600.0,À Louer,12000.0,Sousse,Kantaoui,4.079181246047625
Locations de vacances,2.0,1.0,77.0,À Louer,70.0,Sousse,Autres villes,1.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,110000.0,Sousse,M'saken,5.041392685158225
Appartements,1.0,1.0,90.0,À Louer,550.0,Sousse,Hammam Sousse,2.7403626894942437
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,50000.0,Sousse,Sousse,4.698970004336019
Maisons et Villas,2.0,2.0,90.0,À Vendre,150000.0,Sousse,Sousse,5.176091259055681
Maisons et Villas,3.0,2.0,90.0,À Vendre,165000.0,Sousse,Hammam Sousse,5.217483944213907
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,93000.0,Sousse,Sousse Riadh,4.968482948553935
Appartements,2.0,1.0,110.0,À Louer,900.0,Sousse,Hammam Sousse,2.9542425094393248
Appartements,4.0,2.0,350.0,À Vendre,300000.0,Sousse,Hammam Sousse,5.477121254719663
Appartements,3.0,2.0,137.0,À Vendre,285000.0,Sousse,Sousse Jawhara,5.45484486000851
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,812000.0,Sousse,Sahloul,5.909556029241175
Appartements,3.0,2.0,150.0,À Vendre,340000.0,Sousse,Sousse,5.531478917042255
Appartements,3.0,1.0,200.0,À Louer,1100.0,Sousse,Sousse Jawhara,3.041392685158225
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,237000.0,Sousse,Sousse Jawhara,5.3747483460101035
Appartements,1.0,1.0,55.0,À Louer,700.0,Sousse,Sahloul,2.845098040014257
Maisons et Villas,4.0,1.0,250.0,À Vendre,525000.0,Sousse,Autres villes,5.720159303405957
Appartements,2.0,1.0,120.0,À Louer,1250.0,Sousse,Sousse,3.0969100130080562
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,33000.0,Sousse,Kalaâ Sghira,4.518513939877887
Appartements,3.0,1.0,90.0,À Louer,650.0,Sousse,Sahloul,2.8129133566428557
Appartements,2.0,1.0,95.0,À Louer,550.0,Sousse,Akouda,2.7403626894942437
Appartements,2.0,1.0,90.0,À Vendre,300000.0,Sousse,Autres villes,5.477121254719663
Appartements,2.0,1.0,120.0,À Louer,600.0,Sousse,Sahloul,2.7781512503836434
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,139000.0,Sousse,Akouda,5.143014800254095
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,110000.0,Sousse,M'saken,5.041392685158225
Locations de vacances,2.0,1.0,80.0,À Louer,60.0,Sousse,Autres villes,1.7781512503836436
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,30000.0,Sousse,Zaouit-Ksibat Thrayett,4.477121254719663
Appartements,3.0,1.0,150.0,À Vendre,120000.0,Sousse,Autres villes,5.079181246047625
Appartements,2.0,2.0,120.0,À Vendre,230000.0,Sousse,Sidi Bou Ali,5.361727836017593
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,160000.0,Sousse,Zaouit-Ksibat Thrayett,5.204119982655925
Appartements,1.0,1.0,50.0,À Louer,800.0,Sousse,Hergla,2.9030899869919438
Appartements,3.0,1.0,100.0,À Vendre,126000.0,Sousse,Sousse Jawhara,5.1003705451175625
"Magasins, Commerces et Locaux industriels",1.0,1.0,200.0,À Louer,1000.0,Sousse,Sousse Jawhara,3.0
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,160000.0,Sousse,Sidi Bou Ali,5.204119982655925
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,75000.0,Sousse,Autres villes,4.8750612633917
Appartements,4.0,3.0,200.0,À Vendre,420000.0,Sousse,Sousse Jawhara,5.623249290397901
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,50064954.0,Sousse,Kondar,7.699533821469029
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,260000.0,Sousse,Kalaâ Sghira,5.414973347970818
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,1350000.0,Sousse,Sousse Jawhara,6.1303337684950066
Maisons et Villas,4.0,2.0,260.0,À Vendre,240000.0,Sousse,Sousse Riadh,5.380211241711606
Appartements,3.0,1.0,240.0,À Vendre,480000.0,Sousse,Sousse,5.681241237375588
Appartements,1.0,1.0,42.0,À Louer,1100.0,Sousse,Akouda,3.041392685158225
Appartements,2.0,1.0,92.0,À Vendre,231000.0,Sousse,Hergla,5.363611979892144
Appartements,3.0,2.0,200.0,À Louer,900.0,Sousse,Sahloul,2.9542425094393248
Appartements,2.0,1.0,125.0,À Vendre,300000.0,Sousse,Sahloul,5.477121254719663
Maisons et Villas,4.0,1.0,500.0,À Louer,2100.0,Sousse,Hammam Sousse,3.322219294733919
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,1440000.0,Sousse,Hergla,6.158362492095249
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,110000.0,Sousse,Sousse Riadh,5.041392685158225
Appartements,3.0,1.0,148.0,À Louer,1200.0,Sousse,Sahloul,3.0791812460476247
Appartements,2.0,1.0,95.0,À Vendre,190000.0,Sousse,Hammam Sousse,5.278753600952829
Appartements,2.0,1.0,120.0,À Louer,950.0,Sousse,Hammam Sousse,2.9777236052888476
Appartements,3.0,2.0,115.0,À Vendre,350000.0,Sousse,Hammam Sousse,5.544068044350276
"Magasins, Commerces et Locaux industriels",2.0,1.0,28.0,À Vendre,50000.0,Sousse,Sousse Riadh,4.698970004336019
Locations de vacances,1.0,1.0,62.0,À Louer,40.0,Sousse,Kantaoui,1.6020599913279623
Appartements,2.0,1.0,115.0,À Louer,800.0,Sousse,Hammam Sousse,2.9030899869919438
Appartements,2.0,1.0,115.0,À Louer,700.0,Sousse,Sahloul,2.845098040014257
Appartements,3.0,1.0,115.0,À Louer,1000.0,Sousse,Sousse,3.0
Appartements,1.0,1.0,35.0,À Vendre,92000.0,Sousse,Akouda,4.963787827345556
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,377000.0,Sousse,Sousse Jawhara,5.576341350205793
"Magasins, Commerces et Locaux industriels",1.0,1.0,500.0,À Louer,1500.0,Sousse,Sousse Sidi Abdelhamid,3.1760912590556813
Maisons et Villas,2.0,1.0,300.0,À Louer,2500.0,Sousse,Sousse,3.3979400086720375
Maisons et Villas,2.0,1.0,109.0,À Vendre,130000.0,Sousse,Kalaâ Sghira,5.113943352306837
Maisons et Villas,3.0,1.0,130.0,À Louer,400.0,Sousse,Sousse Riadh,2.6020599913279625
Appartements,1.0,1.0,50.0,À Vendre,190000.0,Sousse,Kantaoui,5.278753600952829
Appartements,2.0,1.0,105.0,À Vendre,201000.0,Sousse,Sousse,5.303196057420489
Appartements,2.0,1.0,130.0,À Louer,1000.0,Sousse,Sahloul,3.0
Appartements,3.0,3.0,137.0,À Vendre,339000.0,Sousse,Sahloul,5.5301996982030825
Appartements,1.0,1.0,55.0,À Louer,500.0,Sousse,Hammam Sousse,2.6989700043360187
Appartements,2.0,1.0,87.0,À Vendre,236000.0,Sousse,Akouda,5.372912002970106
Appartements,1.0,1.0,55.0,À Louer,400.0,Sousse,Hammam Sousse,2.6020599913279625
Bureaux et Plateaux,2.0,1.0,95.0,À Vendre,160000.0,Sousse,Sahloul,5.204119982655925
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,790000.0,Sousse,Hergla,5.897627091290442
Maisons et Villas,3.0,2.0,130.0,À Vendre,500000.0,Sousse,Akouda,5.698970004336019
Maisons et Villas,3.0,1.0,200.0,À Louer,900.0,Sousse,Sahloul,2.9542425094393248
Maisons et Villas,3.0,1.0,250.0,À Louer,1200.0,Sousse,Hammam Sousse,3.0791812460476247
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,93000.0,Sousse,Kalaâ Kebira,4.968482948553935
Appartements,3.0,2.0,166.0,À Vendre,332000.0,Sousse,Sahloul,5.521138083704036
Appartements,1.0,1.0,30.0,À Vendre,100000.0,Sousse,Kantaoui,5.0
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,270000.0,Sousse,Sahloul,5.431363764158987
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,155000.0,Sousse,Kalaâ Sghira,5.190331698170292
Appartements,3.0,1.0,100.0,À Vendre,360000.0,Sousse,Autres villes,5.556302500767287
Maisons et Villas,3.0,2.0,220.0,À Vendre,350000.0,Sousse,Sahloul,5.544068044350276
Maisons et Villas,1.0,1.0,532.0,À Vendre,170000.0,Sousse,Kalaâ Sghira,5.230448921378274
Appartements,2.0,1.0,90.0,À Vendre,95000.0,Sousse,Sahloul,4.977723605288848
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,590000.0,Sousse,Sahloul,5.770852011642144
Appartements,2.0,1.0,125.0,À Vendre,320000.0,Sousse,Sousse,5.505149978319906
Appartements,3.0,2.0,220.0,À Vendre,480000.0,Sousse,Hergla,5.681241237375588
Maisons et Villas,2.0,1.0,100.0,À Louer,320.0,Sousse,M'saken,2.505149978319906
Appartements,4.0,2.0,276.0,À Louer,2300.0,Sousse,Sousse,3.361727836017593
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,60000.0,Sousse,Autres villes,4.778151250383644
Maisons et Villas,3.0,1.0,250.0,À Louer,1200.0,Sousse,Sousse Jawhara,3.0791812460476247
Appartements,1.0,1.0,70.0,À Louer,650.0,Sousse,Hammam Sousse,2.8129133566428557
Appartements,3.0,1.0,100.0,À Louer,550.0,Sousse,Hammam Sousse,2.7403626894942437
Appartements,1.0,1.0,77.0,À Vendre,165000.0,Sousse,Sousse Jawhara,5.217483944213907
Maisons et Villas,3.0,1.0,180.0,À Louer,550.0,Sousse,Hammam Sousse,2.7403626894942437
Maisons et Villas,9.0,6.0,341.0,À Vendre,550000.0,Sousse,Sousse,5.740362689494244
Appartements,3.0,2.0,146.0,À Vendre,340000.0,Sousse,Sousse Jawhara,5.531478917042255
Maisons et Villas,4.0,2.0,354.0,À Vendre,520000.0,Sousse,Hammam Sousse,5.7160033436347994
Appartements,2.0,1.0,116.0,À Vendre,250000.0,Sousse,Sahloul,5.3979400086720375
Appartements,2.0,2.0,116.0,À Vendre,420000.0,Sousse,Akouda,5.623249290397901
Appartements,4.0,1.0,128.0,À Vendre,265000.0,Sousse,Sahloul,5.423245873936808
Appartements,2.0,1.0,70.0,À Louer,120.0,Sousse,Autres villes,2.0791812460476247
Appartements,1.0,1.0,42.0,À Louer,1100.0,Sousse,Akouda,3.041392685158225
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,230000.0,Sousse,Zaouit-Ksibat Thrayett,5.361727836017593
Maisons et Villas,2.0,1.0,100.0,À Louer,400.0,Sousse,Sahloul,2.6020599913279625
Bureaux et Plateaux,1.0,1.0,20.0,À Louer,600.0,Sousse,Autres villes,2.7781512503836434
Appartements,3.0,2.0,156.0,À Vendre,290000.0,Sousse,Sahloul,5.4623979978989565
Appartements,2.0,1.0,99.0,À Vendre,128000.0,Sousse,Sousse Riadh,5.107209969647869
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,290000.0,Sousse,Hammam Sousse,5.4623979978989565
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,546000.0,Sousse,Sousse Jawhara,5.737192642704737
Appartements,2.0,1.0,100.0,À Louer,850.0,Sousse,Sousse Jawhara,2.929418925714293
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,896000.0,Sousse,Hammam Sousse,5.952308009662125
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,1440000.0,Sousse,Hergla,6.158362492095249
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,123000.0,Sousse,Zaouit-Ksibat Thrayett,5.089905111439398
Appartements,1.0,1.0,62.0,À Louer,750.0,Sousse,Sahloul,2.8750612633917
